9.247801928501412, -1.203972820353849
9.271141330079155, -1.2568580615611307
9.287187168663854, -1.2893750330976321
9.3056641949129, -1.3353729990836407
9.318063252001076, -1.3644350423943887
9.33532468441795, -1.407249054917449
9.350641166703344, -1.442529969034553
9.371792499383174, -1.5040322076990074
9.393673188362309, -1.5645499047252733
9.409719026947007, -1.60194442199225
9.428196053196054, -1.658781378490426
9.44139392908823, -1.6976372239425253
9.457856542701103, -1.747457869618093
9.472443668687193, -1.7896847701550773
9.492865645067718, -1.8547638756885472
9.513287621448244, -1.9263012130688497
9.529333460032943, -1.9706055867873324
9.547463173758512, -2.0387170289521825
9.561841912230514, -2.086621495947921
9.577470975787039, -2.142539073786583
9.59059938917452, -2.1817917037127876
9.608103940357827, -2.253187101931622
9.628525916738353, -2.3237742727579316
9.647197438000548, -2.384140172302787
9.664631970979123, -2.466362122001819
9.685415708084102, -2.5465624451276105
9.701461546668801, -2.5977766752975997
9.721883523049327, -2.6829079132785787
9.742305499429852, -2.7684907758642314
9.75835133801455, -2.8192985438900147
9.778043958095772, -2.9032329766686087
9.797736578176993, -2.9851350987261713
9.813782416761692, -3.0379751774729855
9.831469307019827, -3.115609447016382
9.84712441901561, -3.1775658909975375
9.861919932515788, -3.234702855268818
9.87687173665153, -3.2922172486740044
9.891823540787271, -3.3436347099160972
9.910057448269884, -3.426146525189969
9.926103286854582, -3.478986603936783
9.946525263235108, -3.5637113797735553
9.966947239615633, -3.6472619316381767
9.982993078200334, -3.69806969966396
10.00341505458086, -3.7803105401750274
10.023837030961385, -3.8630933302117034
10.039882869546084, -3.9126817118048685
10.06030484592661, -3.9939289781856537
10.080726822307135, -4.077705342352613
10.096772660891833, -4.126480799657363
10.117194637272359, -4.2055602679357165
10.137616613652884, -4.287033346618839
10.153662452237583, -4.3354023417793845
10.174084428618109, -4.417688344750919
10.194506404998634, -4.486965804223675
10.210552243583333, -4.546762656766642
10.230974219963858, -4.629319634500982
10.251396196344384, -4.70198427850879
10.267442034929083, -4.767471601070644
10.286405298711, -4.853867387944709
10.306827275091525, -4.9308224656969175
10.322873113676224, -4.997935636835597
10.34183637745814, -5.087357308560975
10.360799641240057, -5.172112446474741
10.376845479824755, -5.230838445465786
10.396538099905976, -5.320747871764213
10.414772007388589, -5.411307637493369
10.430817845973287, -5.481266043641493
10.449781109755204, -5.5647696781614675
10.468535986023033, -5.653925355898254
10.48333149952321, -5.7246899506763995
10.500106694407213, -5.829557183881616
10.516881889291216, -5.9307193404443295
10.531469015277306, -6.019329842765474
10.545326784964091, -6.12956689252026
10.560643267249485, -6.234346562166411
10.575230393235575, -6.32286673956662
10.59054687552097, -6.433153468027919
10.605863357806363, -6.537567321744284
10.620450483792453, -6.62342291397692
10.635766966077847, -6.729586309797549
10.65254216096185, -6.823716671265495
10.667858643247245, -6.907088328172425
10.685363194430552, -7.006793492146222
10.703597101913164, -7.105848316689289
10.719642940497863, -7.179871344279475
10.73714749168117, -7.262787866813375
10.756110755463087, -7.353383762510905
10.772156594047786, -7.411101386988195
10.791119857829703, -7.50074887101591
10.810083121611619, -7.587505957573713
10.826128960196318, -7.6407524984647335
10.843815850454451, -7.720266655425085
10.859470962450239, -7.780865806174694
10.874266475950414, -7.836260789827948
10.888228439394243, -7.886255633565318
10.9041700842219, -7.9482919183248
10.923862704303119, -8.03298846762378
10.939908542887817, -8.084202697793769
10.95960116296904, -8.16659257442438
10.97929378305026, -8.25166510120675
10.995339621634958, -8.30287933137674
11.015761598015484, -8.38801056935772
11.0347248617974, -8.47481281837599
11.050770700382099, -8.531717518564868
11.070463320463322, -8.620407558430674
11.088697227945932, -8.710560862015624
11.10474306653063, -8.767465562204501
11.124435686611854, -8.86005763865469
11.142669594094464, -8.948747678520496
11.158715432679164, -9.00605884085358
11.178408052760386, -9.099707718878703
11.196641960242998, -9.189779730034811
11.212687798827696, -9.24018103591639
11.23037468908583, -9.314207953929953
11.245326493221572, -9.367302071516898
11.260825314581792, -9.425121311530239
11.275230101493054, -9.475725848483918
11.290728922853276, -9.541115445933102
11.310421542934497, -9.619003754316628
11.326467381519196, -9.669405060198205
11.34415427177733, -9.742314207315204
11.358975833716766, -9.78710488395622
11.368671687972206, -9.811340711898701
11.380439747667728, -9.847029017216341
11.395269992420252, -9.887065538420659
11.409613999639907, -9.920598665317677
11.430035976020433, -9.977049986017702
11.444151312674629, -10.023480505146509
